iranian 4
iranians 1
irans 6
islamic 0
israel 2
israeli 3
j 1
jabs 1
javad 1
jeremy 0
jim 2
john 1
join 0
jonathan 0
kerry 3
khamenei 0
lambasted 1
large 0
larger 0
lastsecond 1
late 0
lawmakers 0
lead 1
leader 0
leading 1
leads 0
left 1
lifting 2
limitations 1
limited 0
limiting 0
long 0
lot 0
made 1
mahmoud 1
majority 1
make 1
makes 0
making 0
marathon 1
marcus 0
mark 1
matter 0
matters 0
means 0
measures 1
media 1
meeting 2
met 0
metals 0
middle 0
military 1
minister 5
ministers 1
mistake 0
mistaken 0
moderate 0
mohammad 1
mohammed 0
monitor 0
monitoring 2
months 1
morning 1
mr 0
natanz 0
national 0
nationally 1
nations 0
nationwide 0
neda 1
negotiate 1
negotiating 1
negotiation 0
negotiations 3
negotiator 0
negotiators 0
netanyahu 3
news 0
night 0
nonproliferation 1
noticeable 0
nov 0
nuclear 13
number 1
obama 4
obamas 0
observers 0
obtain 1
occurring 1
official 5
officials 2
oil 1
open 1
operational 0
opportunity 1
opposition 0
overnight 0
p51 2
part 1
partners 2
party 0
pass 0
passing 0
pause 0
paved 0
peace 1
people 0
permanent 0
persistent 0
personally 0
place 2
plutonium 1
point 1
policy 3
poor 0
potential 1
power 1
powers 4
practical 0
precious 0
prepared 0
president 4
pressure 1
prevent 1
previously 1
prime 2
principles 0
priority 1
private 1
produce 1
program 6
programme 0
progress 1
promised 0
provide 1
provisions 0
purposes 1
pushed 1
put 1
quick 0
quoting 0
ratchet 1
reached 0
reaction 1
reactor 3
ready 0
real 0
realistically 1
reason 0
received 0
recent 0
recognise 0
recognised 0
recognized 1
referred 0
refrain 0
regarded 0
regime 0
reiterated 1
relations 1
relative 0
released 2
relief 1
repeated 0
replace 1
report 1
reported 1
reports 0
representing 1
republic 0
republican 0
republicans 0
requires 1
requiring 2
retains 1
return 0
revealed 0
revenues 1
rhetoric 1
roll 1
rouhani 3
russia 1
safer 0
sanctions 6
satisfactory 1
schumer 0
scientists 0
sciutto 1
secret 0
secretary 1
secretly 0
sectors 0
seek 0
senator 0
senior 2
series 0
set 0
seyed 1
short 0
sides 1
simply 1
simpson 1
sites 0
sixmonth 1
skeptical 1
slain 0
slows 1
smiling 0
solution 2
sought 0
southwest 1
space 0
speak 2
speaking 0
specific 0
stage 0
stance 1
state 1
statement 2
states 2
stations 0
steinitz 1
step 2
steps 1
sticking 1
sticks 0
stockpile 0
stockpiles 1
stop 0
stresses 0
strict 1
strong 1
struck 2
students 0
substantial 1
substantive 0
succeeding 0
success 0
suggested 1
sunday 4
supported 0
supporters 0
supreme 0
surrender 0
suspect 0
switzerland 1
tables 1
taking 1
talks 3
targeted 0
technology 2
tehran 2
tehrans 3
televised 1
television 0
terms 2
thankful 0
threaten 0
threats 1
time 1
times 1
today 1
told 1
tom 1
tomorrow 0
tone 2
top 0
tough 0
tougher 0
track 0
transfer 1
transparency 1
treaty 1
trusting 1
turn 1
twitter 1
uk 0
ultimately 1
understand 1
united 2
unknown 1
unnecessary 1
unprecedented 1
uranium 5
usable 1
vast 1
verification 1
violates 1
war 0
warned 1
wary 1
water 1
weapon 1
weapons 2
weaponsgrade 2
welcomed 0
west 2
western 2
white 2
wider 1
work 0
worked 1
world 2
wrote 1
year 2
years 1
young 0
yubal 1
zarif 3
