http:__www.npr.org_2014_01_25_265794611_artist-transforms-guns-to-make-music-literally?ft=1&amp;f=1001.tsv,reyes,guns,instruments,mexican,made,gun,south,jazz,university,student,performance,pedigo,florida,bass,zach,weapons,shotgun,pedro,musical,magazines
http:__www.npr.org_2014_01_25_265971781_eternal-vanity-the-art-of-the-dressing-table?ft=1&amp;f=1001.tsv,table,art,adlin,metropolitan,previous,musem,made,hide,caption,dressing,box,exhibit,vanity,tomb,stone,vanities,tables,steel,shows,pompadour
http:__www.npr.org_2014_01_25_265992565_eyes-on-2016-gop-revisits-the-rebranding?ft=1&amp;f=1001.tsv,party,republican,priebus,rnc,women,chairman,year,reince,problem,people,minorities,huckabee,washington,stars,scott,republicans,o,national,meetings,meeting
http:__www.npr.org_2014_01_25_266127503_brief-meeting-still-significant-for-syria-talks?ft=1&amp;f=1001.tsv,o,saturday,weekend,twitter,time,talks,syria,story,signs,shares,room,reporter,progress,pm,peace,opposition,nprs,meet,lyden,latest
http:__www.npr.org_2014_01_25_266127510_aid-organizations-hope-talks-lead-to-mobility-in-syria?ft=1&amp;f=1001.tsv,o,aid,weekend,twitter,talks,syrian,syria,story,speaks,saturday,red,reached,pm,people,operations,nprs,million,lyden,khaled,january
http:__www.npr.org_2014_01_25_266127542_u-s-team-trains-in-brazil-to-prepare-for-world-cup?ft=1&amp;f=1001.tsv,o,team,world,weekend,twitter,training,story,soccer,schedule,saturday,recife,pm,playing,northern,natal,manaus,lourdes,january,garcianavarro,facebook
http:__www.npr.org_2014_01_25_266127574_american-university-of-afghanistan-rocked-by-kabul-bombing?ft=1&amp;f=1001.tsv,o,young,worked,weekend,violence,universitys,university,twitter,suicide,students,story,speaks,smith,shaken,saturday,restaurant,president,popular,pm,nprs
http:__www.npr.org_2014_01_25_266127581_a-ghost-ship-with-cannibal-rats-a-story-too-grim-to-be-true?ft=1&amp;f=1001.tsv,story,o,weekend,week,uk,twitter,true,sounded,smelled,ship,sensational,saturday,reporting,rats,rat,pm,outrageous,newspapers,january,facebook
http:__www.npr.org_2014_01_25_266127588_security-fears-jangle-olympic-nerves-in-sochi?ft=1&amp;f=1001.tsv,o,security,wwwagenturaru,weeks,weekend,twitter,talking,story,spoke,soldatov,sochi,saturday,russian,preparing,preparations,pm,people,olympics,nprs,media
http:__www.npr.org_2014_01_25_266127608_li-wins-australian-open-ralph-lauren-overdoes-olympic-cardigan?ft=1&amp;f=1001.tsv,o,saturday,womens,wins,winning,win,weigh,weekend,uniforms,twitter,tournament,tennis,teams,talk,sunday,story,rafael,pm,opens,open
http:__www.npr.org_blogs_alltechconsidered_2014_01_21_264571072_as-windows-xp-fades-away-will-its-users-stick-with-microsoft?ft=1&amp;f=1001.tsv,xp,microsoft,windows,operating,system,users,microsofts,8,april,updates,support,silver,security,pc,end,computer,company,vista,systems,released
http:__www.npr.org_blogs_alltechconsidered_2014_01_22_264996671_putting-the-brake-on-who-can-see-your-cars-data-trail?ft=1&amp;f=1001.tsv,data,drivers,cars,privacy,information,vehicle,speed,show,o,nielsen,lot,john,hoeven,google,event,companies,car,auto,transparency,traffic
http:__www.npr.org_blogs_alltechconsidered_2014_01_23_263369742_weekly-innovation-a-radiation-detector-in-your-smartphone?ft=1&amp;f=1001.tsv,radiation,app,scientists,phone,gamma,cameras,system,source,solar,smartphone,samsung,phones,o,nexus,levels,detectors,detector,detect,cogliati,york
http:__www.npr.org_blogs_alltechconsidered_2014_01_23_264910138_target-hack-a-tipping-point-in-moving-away-from-magnetic-stripes?ft=1&amp;f=1001.tsv,cards,card,credit,data,chip,pin,litan,breaches,years,world,target,system,sophisticated,secure,retailers,purchases,payment,o,million,consumers
http:__www.npr.org_blogs_alltechconsidered_2014_01_23_265238567_at-30-the-original-mac-is-still-an-archetype-of-innovation?ft=1&amp;f=1001.tsv,computer,apple,1984,steve,macintosh,jobs,company,personal,computing,24,mac,jan,helped,ceo,ad,youtube,world,time,super,shareholders
http:__www.npr.org_blogs_alltechconsidered_2014_01_23_265254621_retailers-can-wait-to-tell-you-your-card-datas-been-compromised?ft=1&amp;f=1001.tsv,companies,breach,law,guffin,consumers,security,investigation,data,court,states,neiman,marcus,information,customers,breaches,target,quickly,privacy,o,notification
http:__www.npr.org_blogs_alltechconsidered_2014_01_24_265703368_tech-week-that-was-the-mac-turns-30-more-nsa-rumblings?ft=1&amp;f=1001.tsv,facebook,week,steve,princeton,o,nsa,world,weirder,web,traffic,tech,study,snowden,security,reviews,reports,nprs,make,lose,good
http:__www.npr.org_blogs_codeswitch_2014_01_22_262791008_english-only-for-mainland-puerto-ricans-the-answer-is-often-yes?ft=1&amp;f=1001.tsv,puerto,spanish,rican,english,ricans,speak,rico,irizarry,home,american,language,york,respondents,question,mainland,living,learn,latino,late,kids
http:__www.npr.org_blogs_codeswitch_2014_01_23_262792630_raised-in-the-u-s-and-coming-out-to-immigrant-parents?ft=1&amp;f=1001.tsv,gay,parents,oscar,nuñez,martinez,children,born,told,song,people,o,life,latinos,latin,jasmine,immigrants,family,survey,support,sexual
http:__www.npr.org_blogs_codeswitch_2014_01_23_262793319_a-different-kind-of-catholicism-grows-in-latino-communities?ft=1&amp;f=1001.tsv,catholic,charismatic,church,movement,latinos,pope,catholicism,bronx,years,night,francis,de,youth,world,wednesday,tears,spirit,speaking,sheehan,prayer
http:__www.npr.org_blogs_health_2014_01_22_263482753_in-north-carolina-workarounds-help-the-poor-find-health-coverage?ft=1&amp;f=1001.tsv,health,coverage,buckner,people,insurance,law,subsidy,sign,qualify,poverty,poor,north,income,carolina,plan,money,extra,earn,care,cantley
http:__www.npr.org_blogs_health_2014_01_22_264872783_failing-to-get-off-the-couch-may-contribute-to-heart-failure?ft=1&amp;f=1001.tsv,heart,failure,men,activity,physical,sitting,researchers,risk,cases,years,time,study,stand,spent,sedentary,kaiser,disease,develop,young,walk
http:__www.npr.org_blogs_health_2014_01_22_264901060_how-a-little-chill-in-the-air-could-help-you-lose-weight?ft=1&amp;f=1001.tsv,fat,body,brown,temperatures,cold,van,time,marken,lichtenbelt,cooler,weight,temperature,calories,turning,tells,shots,shiver,maintain,keeping,heat
http:__www.npr.org_blogs_health_2014_01_22_265067479_a-growth-factor-heals-the-damage-to-a-preemies-brain-in-mice?ft=1&amp;f=1001.tsv,brain,oxygen,mice,gallo,cells,premature,growth,researchers,lack,injury,infants,egf,birth,myelin,health,damage,childrens,weeks,vittorio,treatment
http:__www.npr.org_blogs_health_2014_01_23_265236618_contagious-cancer-in-dogs-leaves-prehistoric-paw-prints?ft=1&amp;f=1001.tsv,dog,cancer,dogs,world,tumor,street,murchison,found,common,years,tumors,sexuallytransmitted,contagious,cancers,ago,scientists,pooch,people,murichson,malamute
http:__www.npr.org_blogs_health_2014_01_23_265251339_how-will-medicare-pull-back-the-curtain-on-pay-for-doctors?ft=1&amp;f=1001.tsv,data,medicare,information,released,propublica,drug,trotter,received,part,government,doctor,release,program,patients,million,health,federal,claims,year,services
http:__www.npr.org_blogs_health_2014_01_23_265272504_texas-issues-tough-rules-for-insurance-navigators?ft=1&amp;f=1001.tsv,navigators,texas,regulations,training,people,information,hours,federal,insurance,community,work,states,state,sick,obamacare,navigator,groups,department,additional,20
http:__www.npr.org_blogs_health_2014_01_24_265356458_when-elderly-are-hospitalized-families-face-tough-decisions?ft=1&amp;f=1001.tsv,family,members,torke,make,study,families,decisions,patients,medical,people,medicine,hospital,years,team,talk,sick,researchers,researcher,research,making
http:__www.npr.org_blogs_health_2014_01_24_265447153_life-support-battle-over-pregnant-texas-woman-in-court-friday?ft=1&amp;f=1001.tsv,hospital,texas,weeks,pregnant,fetus,o,munoz,machines,lifesupport,health,family,exclusion,braindead,act,worth,women,woman,treatment,pregnancy,munozs
http:__www.npr.org_blogs_health_2014_01_24_265755003_the-healthy-not-the-young-may-determine-health-laws-fate?ft=1&amp;f=1001.tsv,people,healthy,young,older,insurers,insurance,laszewski,sick,paid,health,care,affordable,act,reaching,levitt,law,exchanges,charge,administration,years
http:__www.npr.org_blogs_itsallpolitics_2014_01_22_265041104_governors-gone-wild-a-recent-history?ft=1&amp;f=1001.tsv,prison,quote,governor,state,convicted,years,republican,guilty,fraud,democrat,fine,felony,counts,charges,public,probation,pleaded,year,wife,time
http:__www.npr.org_blogs_itsallpolitics_2014_01_23_265252480_virginia-gay-marriage-shift-generates-sharp-response?ft=1&amp;f=1001.tsv,virginia,attorney,general,side,defend,people,law,herring,statement,marriage,laws,history,constitution,ban,wrong,states,obligation,marry,decide,d
http:__www.npr.org_blogs_itsallpolitics_2014_01_23_265384293_latest-rising-stars-highlight-gops-outreach-to-women?ft=1&amp;f=1001.tsv,women,voters,younger,war,republicans,smith,big,national,message,howard,government,control,america,state,stars,scary,rnc,rising,republican,nuns
http:__www.npr.org_blogs_itsallpolitics_2014_01_24_265038285_eight-republicans-and-a-nunn-battle-for-georgias-open-senate-seat?ft=1&amp;f=1001.tsv,nunn,kingston,republicans,conservative,georgia,democrats,black,state,senate,republican,rep,debate,broun,seat,president,o,independents,idaho,gop,care
http:__www.npr.org_blogs_itsallpolitics_2014_01_24_265659485_why-washington-drives-mayors-crazy?ft=1&amp;f=1001.tsv,mayors,congress,federal,mayor,working,washington,local,house,government,find,white,things,programs,policy,peers,package,office,obama,number,money
http:__www.npr.org_blogs_money_2014_01_24_265396928_when-a-65-cab-ride-costs-192?ft=1&amp;f=1001.tsv,uber,surge,demand,normal,furye,drivers,time,pricing,prices,price,o,times,thaler,snowstorm,run,ride,people,neighborhoods,middle,lot
http:__www.npr.org_blogs_parallels_2014_01_23_264532419_from-the-trenches-to-the-web-british-wwi-diaries-digitized?ft=1&amp;f=1001.tsv,war,diaries,archives,world,james,british,day,diary,national,historian,died,story,pages,million,spencer,soldiers,patterson,online,collection,1914
http:__www.npr.org_blogs_parallels_2014_01_23_265269177_jailed-in-north-korea-five-americans-who-got-out?ft=1&amp;f=1001.tsv,north,korea,korean,pyongyang,newman,release,war,park,detained,state,robert,merrill,lee,international,american,airport,university,press,months,missionary
http:__www.npr.org_blogs_parallels_2014_01_23_265274506_indian-village-elders-accused-of-ordering-gang-rape?ft=1&amp;f=1001.tsv,woman,village,men,young,india,gangraped,delhi,women,week,tribunal,sexually,police,ordered,man,gang,death,court,west,tribal,tourist
http:__www.npr.org_blogs_parallels_2014_01_24_265433423_russians-fear-a-sochi-legacy-of-black-widows-not-gold-medals?ft=1&amp;f=1001.tsv,suicide,russian,attacks,sochi,security,volgograd,umarov,olympics,video,terrorist,people,o,militants,killed,insurgent,galeotti,city,bombings,women,winter
http:__www.npr.org_blogs_theedge_2014_01_13_262164442_the-edge-npr-s-sochi-2014-winter-olympics-blog?ft=1&amp;f=1001.tsv,stories,olympics,games,sochi,recent,nprs,journeys,events,edge,athletes,winter,weeks,watching,twitter,track,touch,thirsting,things,team,staff
http:__www.npr.org_blogs_theedge_2014_01_23_264901119_following-the-sochi-olympics-on-twitter?ft=1&amp;f=1001.tsv,team,sochi,lists,winter,teams,skating,olympics,media,athletes,twitter,track,speed,olympians,international,york,updates,time,subscribe,social,snowboarding
http:__www.npr.org_blogs_theedge_2014_01_23_265275397_a-baby-didnt-bump-these-moms-out-of-competition?ft=1&amp;f=1001.tsv,pregnant,olympics,athletes,acuff,pregnancy,competed,thurmond,thought,team,hospital,elite,back,baby,women,tuck,time,pivarnik,o,high,discus
http:__www.npr.org_blogs_theprotojournalist_2014_01_22_264521244_as-time-goes-by-what-makes-a-movie-timeless?ft=1&amp;f=1001.tsv,movie,movies,years,timeless,time,rebecca,films,film,hold,mia,life,hustle,great,directors,bob,awards,american,strong,stand,o
http:__www.npr.org_blogs_thesalt_2014_01_16_263110970_does-moms-pregnancy-diet-rewire-babys-brain-for-obesity?ft=1&amp;f=1001.tsv,diet,pregnancy,obesity,mothers,weight,obese,researchers,moms,mice,maternal,humans,highfat,brain,years,suggests,study,research,pups,offspring,ludwig
http:__www.npr.org_blogs_thesalt_2014_01_21_264577744_should-farmers-give-john-deere-and-monsanto-their-data?ft=1&amp;f=1001.tsv,data,monsanto,farmers,minute,information,field,john,deere,planting,fields,companies,quinn,map,grain,farm,thousands,tens,soil,harvested,harvest
http:__www.npr.org_blogs_thesalt_2014_01_22_264584979_more-signs-a-mediterranean-diet-helps-prevent-cardiovascular-ills?ft=1&amp;f=1001.tsv,diet,oil,mediterranean,study,risk,women,olive,men,lowfat,disease,arteries,standard,rice,peripheral,people,nuts,looked,found,fatty,extra
http:__www.npr.org_blogs_thesalt_2014_01_22_264863748_small-batch-distilleries-ride-the-craft-liquor-wave?ft=1&amp;f=1001.tsv,rum,distilleries,perry,turkey,shore,local,parker,railean,mat,kettle,craft,copper,400gallon,lot,evan,people,o,number,making,ipswich
http:__www.npr.org_blogs_thesalt_2014_01_22_264890579_long-john-silvers-throws-trans-fats-overboard?ft=1&amp;f=1001.tsv,food,trans,silvers,long,john,year,fat,change,chain,transition,time,step,soybean,release,press,pleased,oil,notice,menu,meal
http:__www.npr.org_blogs_thesalt_2014_01_23_264579133_an-innovative-plan-to-reel-in-sport-fishermen-to-feed-the-hungry?ft=1&amp;f=1001.tsv,fish,morrison,cakes,maine,wayside,parkside,free,food,portland,neighborhood,meals,dinner,center,prepare,pounds,offered,lake,fishing,weekly,takes
http:__www.npr.org_blogs_thesalt_2014_01_23_264874963_turns-out-the-ancient-greeks-were-quite-the-grill-masters?ft=1&amp;f=1001.tsv,hruby,ancient,made,bread,griddle,greeks,filled,trays,time,souvlaki,replica,perforated,dough,demonstrate,side,pretty,portable,palaces,myceneans,mycenaean
http:__www.npr.org_blogs_thesalt_2014_01_23_265245172_potential-carcinogen-in-colas-has-fda-reviewing-data?ft=1&amp;f=1001.tsv,4mei,pepsi,levels,food,compound,california,soda,samples,mg,coke,caramel,12ounce,state,serving,reports,purchased,products,federal,fda,consumer
http:__www.npr.org_blogs_thesalt_2014_01_24_263110970_does-moms-pregnancy-diet-rewire-babys-brain-for-obesity?ft=1&amp;f=1001.tsv,diet,pregnancy,obesity,mothers,weight,obese,researchers,moms,mice,humans,highfat,brain,years,suggests,study,research,pups,offspring,maternal,ludwig
http:__www.npr.org_blogs_thesalt_2014_01_24_264568151_dry-january-giving-up-booze-for-a-month-does-have-benefits?ft=1&amp;f=1001.tsv,liver,alcohol,fat,dry,week,units,january,ferguson,drinking,study,scientist,percent,month,health,gave,year,trust,tradition,specialist,reduction
http:__www.npr.org_blogs_thetwo-way_2014_01_09_261226740_wrestling-fans-mourn-mae-young-90-a-pioneer-of-the-ring?ft=1&amp;f=1001.tsv,young,mae,wrestling,wwe,wrestlers,years,wrestler,youngs,school,ring,moolah,male,january,female,ellison,decades,career,2014,world,week
http:__www.npr.org_blogs_thetwo-way_2014_01_22_264865533_snowden-says-allegations-he-received-russian-help-are-absurd?ft=1&amp;f=1001.tsv,snowden,rogers,told,moscow,magazine,made,weekend,unambiguously,treated,travel,temporary,strongly,stop,stick,steal,statements,spying,spies,spent,smarter
http:__www.npr.org_blogs_thetwo-way_2014_01_22_264873645_hopping-mad-rabbit-in-mandela-statures-ear-is-on-burrowed-time?ft=1&amp;f=1001.tsv,statue,rabbit,sculptors,prinsloo,vuuren,van,told,statues,south,refused,mandela,haste,engrave,ear,chose,africa,zuma,work,word,unveiled
http:__www.npr.org_blogs_thetwo-way_2014_01_22_264873849_think-you-know-richard-sherman-after-his-rant-maybe-not?ft=1&amp;f=1001.tsv,field,sherman,football,richard,kind,comments,true,thompsonap,things,step,side,showed,sad,racist,playing,person,people,online,game,elaine
http:__www.npr.org_blogs_thetwo-way_2014_01_22_264874645_new-delhis-agitator-administrator-ends-unusual-protest?ft=1&amp;f=1001.tsv,local,police,government,protest,officers,kejriwal,sitin,put,force,delhi,chief,administration,tuesday,streets,rode,residents,party,outrage,night,national
http:__www.npr.org_blogs_thetwo-way_2014_01_22_264877811_watch-canadian-pm-belts-out-hey-jude-during-visit-to-israel?ft=1&amp;f=1001.tsv,prime,minister,harper,israel,canada,youtube,visit,video,trade,region,netanyahu,national,mr,canadian,canadas,billion,benjamin,beatles,advantages,yoyo
http:__www.npr.org_blogs_thetwo-way_2014_01_22_264894185_8-year-old-dies-trying-to-save-relatives-in-burning-trailer?ft=1&amp;f=1001.tsv,tyler,trailer,uncle,save,o,grandfather,tylers,stutzman,school,reports,monday,life,j,firefighters,fire,disabled,young,wake,union,twitter
http:__www.npr.org_blogs_thetwo-way_2014_01_22_264899815_warren-buffetts-1-billion-basketball-bet-is-a-very-long-shot?ft=1&amp;f=1001.tsv,games,odds,march,1,rules,playin,challenges,brackets,billion,winning,time,standard,quicken,prize,pretax,picks,million,longer,grand,fill
http:__www.npr.org_blogs_thetwo-way_2014_01_22_264900795_scheduled-execution-of-mexican-national-revives-diplomatic-row?ft=1&amp;f=1001.tsv,texas,court,united,tamayo,states,mexican,world,times,nationals,justice,executed,edgar,york,violation,violated,vienna,supreme,state,shows,scheduled
http:__www.npr.org_blogs_thetwo-way_2014_01_22_265060754_wow-dogecoin-other-donors-send-jamaican-bobsled-team-to-sochi?ft=1&amp;f=1001.tsv,team,dogecoin,campaign,sochi,jamaicans,compete,community,30000,watts,sending,equivalent,embraced,efforts,reports,money,jamaican,including,effort,donors,currency
http:__www.npr.org_blogs_thetwo-way_2014_01_22_265076621_keystone-pipeline-s-southern-section-begins-delivering-oil-to-gulf-coast?ft=1&amp;f=1001.tsv,pipeline,oil,texas,transcanada,crude,crawford,buchele,refineries,gulf,coast,trucks,tells,started,service,sensors,section,reports,provide,property,project
http:__www.npr.org_blogs_thetwo-way_2014_01_23_265050444_virginias-new-attorney-general-will-not-defend-gay-marriage-ban?ft=1&amp;f=1001.tsv,herring,marriage,ban,case,virginia,side,wrong,state,people,general,v,states,history,gay,equality,end,defend,court,cases,boies
http:__www.npr.org_blogs_thetwo-way_2014_01_23_265092661_post-9-11-panel-criticizes-nsa-phone-data-collection?ft=1&amp;f=1001.tsv,board,collection,program,law,secret,report,privacy,phone,o,nsa,metadata,data,wording,violations,thursday,patriot,national,legal,government,fbi
http:__www.npr.org_blogs_thetwo-way_2014_01_23_265204068_in-ukraine-protesters-warn-theyll-go-on-the-attack?ft=1&amp;f=1001.tsv,yanukovych,president,bbc,wednesday,protesters,opposition,kiev,viktor,ukraine,smoke,russia,reported,reforms,radio,liberty,klitschko,elections,early,demonstrators,deal
http:__www.npr.org_blogs_thetwo-way_2014_01_23_265211885_many-missing-after-massive-fire-at-seniors-home-in-quebec?ft=1&amp;f=1001.tsv,cbc,residents,reports,quebec,people,montreal,lisleverte,hope,fire,broke,work,weather,update,unclear,unaccounted,transported,told,thursday,temperature,sgt
http:__www.npr.org_blogs_thetwo-way_2014_01_23_265218770_twin-toilets-in-sochi-some-wonder-why-thats-a-big-deal?ft=1&amp;f=1001.tsv,toilets,russia,stadiums,posted,photo,konov,vasily,twitter,soccer,sidebyside,russian,bbc,wrote,writes,winter,users,unusual,type,twitpic,twin
http:__www.npr.org_blogs_thetwo-way_2014_01_23_265219452_more-steady-as-she-goes-news-in-latest-jobless-claims-data?ft=1&amp;f=1001.tsv,sales,claims,december,week,thursday,post,news,latest,economic,weeks,recession,percent,morning,million,leading,jobless,indicators,index,housing,high
http:__www.npr.org_blogs_thetwo-way_2014_01_23_265220277_doj-alleges-fraudulent-security-checks-by-firm-that-vetted-snowden?ft=1&amp;f=1001.tsv,usis,government,security,investigations,company,snowden,practice,contractor,complaint,background,alexis,accused,yard,washington,values,time,service,september,reports,people
http:__www.npr.org_blogs_thetwo-way_2014_01_23_265230702_pentagon-relaxes-uniform-rules-to-allow-religious-headgear?ft=1&amp;f=1001.tsv,religious,wear,sikhs,policy,groups,sikh,muslims,military,men,members,faith,beards,american,affect,wearing,updated,tattoos,singh,service,reuters
